classifier,vectorizer,time,label,precision,recall,f1,support
BernoulliNB,CountVectorizer,2.291223,Bibliography,0.8305220883534137,0.5799214806505889,0.6829590488771466,1783
BernoulliNB,CountVectorizer,2.291223,Description,0.7832,0.7273402674591382,0.7542372881355933,1346
BernoulliNB,CountVectorizer,2.291223,Misc-exposition,0.8754113775270334,0.9521049940344298,0.9121489222730241,11734
BernoulliNB,CountVectorizer,2.291223,Nomenclature,0.864,0.6197991391678622,0.7218045112781956,1394
BernoulliNB,TfidfVectorizer,2.313975,Bibliography,0.8305220883534137,0.5799214806505889,0.6829590488771466,1783
BernoulliNB,TfidfVectorizer,2.313975,Description,0.7832,0.7273402674591382,0.7542372881355933,1346
BernoulliNB,TfidfVectorizer,2.313975,Misc-exposition,0.8754113775270334,0.9521049940344298,0.9121489222730241,11734
BernoulliNB,TfidfVectorizer,2.313975,Nomenclature,0.864,0.6197991391678622,0.7218045112781956,1394
RandomForestClassifier,CountVectorizer,26.281850,Bibliography,0.8911516853932584,0.7117218171620864,0.7913938260056127,1783
RandomForestClassifier,CountVectorizer,26.281850,Description,0.94874022589053,0.8112927191679049,0.8746495794953945,1346
RandomForestClassifier,CountVectorizer,26.281850,Misc-exposition,0.9285598574437065,0.9769899437531958,0.9521594684385383,11734
RandomForestClassifier,CountVectorizer,26.281850,Nomenclature,0.9184131736526946,0.8802008608321378,0.8989010989010988,1394
RandomForestClassifier,TfidfVectorizer,22.206955,Bibliography,0.8796102992345164,0.7089175546831183,0.7850931677018633,1783
RandomForestClassifier,TfidfVectorizer,22.206955,Description,0.9576490924805532,0.8231797919762258,0.8853375948861366,1346
RandomForestClassifier,TfidfVectorizer,22.206955,Misc-exposition,0.9273756570966437,0.977245611044827,0.951657745134653,11734
RandomForestClassifier,TfidfVectorizer,22.206955,Nomenclature,0.940677966101695,0.875896700143472,0.9071322436849926,1394
AdaBoostClassifier,CountVectorizer,7.025031,Bibliography,0.5958034235229155,0.6051598429613012,0.6004451864218141,1783
AdaBoostClassifier,CountVectorizer,7.025031,Description,0.6133757961783439,0.7154531946508172,0.6604938271604939,1346
AdaBoostClassifier,CountVectorizer,7.025031,Misc-exposition,0.8844887275183653,0.8927049599454576,0.8885778512957544,11734
AdaBoostClassifier,CountVectorizer,7.025031,Nomenclature,0.7686350435624395,0.569583931133429,0.6543057272352699,1394
AdaBoostClassifier,TfidfVectorizer,9.990219,Bibliography,0.5007215007215007,0.5838474481211441,0.53909891248058,1783
AdaBoostClassifier,TfidfVectorizer,9.990219,Description,0.6019641825534373,0.774145616641902,0.677283067923302,1346
AdaBoostClassifier,TfidfVectorizer,9.990219,Misc-exposition,0.8795430944963655,0.866200784046361,0.8728209531987977,11734
AdaBoostClassifier,TfidfVectorizer,9.990219,Nomenclature,0.7800224466891134,0.49856527977044474,0.6083150984682713,1394
ExtraTreesClassifier,CountVectorizer,15.289170,Bibliography,0.8434782608695652,0.7072349971957376,0.7693715680292861,1783
ExtraTreesClassifier,CountVectorizer,15.289170,Description,0.9004739336492891,0.8469539375928677,0.8728943338437979,1346
ExtraTreesClassifier,CountVectorizer,15.289170,Misc-exposition,0.9314854416844875,0.9651440259076188,0.9480160723254646,11734
ExtraTreesClassifier,CountVectorizer,15.289170,Nomenclature,0.8811659192825112,0.8457675753228121,0.8631039531478771,1394
ExtraTreesClassifier,TfidfVectorizer,14.519940,Bibliography,0.8396540252827678,0.7077958496915311,0.7681071211199025,1783
ExtraTreesClassifier,TfidfVectorizer,14.519940,Description,0.9218500797448166,0.8588410104011887,0.8892307692307692,1346
ExtraTreesClassifier,TfidfVectorizer,14.519940,Misc-exposition,0.9305566942690826,0.9672745866712119,0.9485604446115916,11734
ExtraTreesClassifier,TfidfVectorizer,14.519940,Nomenclature,0.9040675364543361,0.8450502152080345,0.8735632183908046,1394
GradientBoostingClassifier,CountVectorizer,56.543125,Bibliography,0.773208722741433,0.6960179472798654,0.7325855962219601,1783
GradientBoostingClassifier,CountVectorizer,56.543125,Description,0.9363468634686347,0.7540861812778603,0.8353909465020576,1346
GradientBoostingClassifier,CountVectorizer,56.543125,Misc-exposition,0.9113862978449663,0.9659110277825124,0.9378568473314025,11734
GradientBoostingClassifier,CountVectorizer,56.543125,Nomenclature,0.9143109540636042,0.742467718794835,0.8194774346793349,1394
GradientBoostingClassifier,TfidfVectorizer,108.664005,Bibliography,0.7903123008285532,0.6954570947840718,0.7398568019093078,1783
GradientBoostingClassifier,TfidfVectorizer,108.664005,Description,0.9391143911439115,0.7563150074294205,0.8378600823045268,1346
GradientBoostingClassifier,TfidfVectorizer,108.664005,Misc-exposition,0.910170988199406,0.9662519175046872,0.9373734033318176,11734
GradientBoostingClassifier,TfidfVectorizer,108.664005,Nomenclature,0.9241499564080209,0.7604017216642754,0.8343171979535615,1394
DecisionTreeClassifier,CountVectorizer,14.267445,Bibliography,0.7574606619641888,0.7829500841278744,0.7699944842801985,1783
DecisionTreeClassifier,CountVectorizer,14.267445,Description,0.8522012578616353,0.8053491827637445,0.8281130634071809,1346
DecisionTreeClassifier,CountVectorizer,14.267445,Misc-exposition,0.937170549226322,0.9394068518834157,0.938287368062649,11734
DecisionTreeClassifier,CountVectorizer,14.267445,Nomenclature,0.8507246376811595,0.8421807747489239,0.8464311463590483,1394
DecisionTreeClassifier,TfidfVectorizer,20.875698,Bibliography,0.7454233409610984,0.730790802019069,0.7380345511186633,1783
DecisionTreeClassifier,TfidfVectorizer,20.875698,Description,0.8374805598755832,0.8001485884101041,0.81838905775076,1346
DecisionTreeClassifier,TfidfVectorizer,20.875698,Misc-exposition,0.9289575941882074,0.937191068689279,0.9330561683353131,11734
DecisionTreeClassifier,TfidfVectorizer,20.875698,Nomenclature,0.828158844765343,0.8228120516499282,0.8254767902123066,1394
CalibratedClassifierCV,CountVectorizer,11.584687,Bibliography,0.8605737158105403,0.7234997195737521,0.7861060329067643,1783
CalibratedClassifierCV,CountVectorizer,11.584687,Description,0.925476603119584,0.7934621099554234,0.8543999999999999,1346
CalibratedClassifierCV,CountVectorizer,11.584687,Misc-exposition,0.9234387672343877,0.9703425941707857,0.9463098404255318,11734
CalibratedClassifierCV,CountVectorizer,11.584687,Nomenclature,0.9136577708006279,0.8350071736011477,0.8725637181409295,1394
CalibratedClassifierCV,TfidfVectorizer,3.928195,Bibliography,0.8322147651006712,0.8345485137408861,0.833380005600672,1783
CalibratedClassifierCV,TfidfVectorizer,3.928195,Description,0.9339171974522293,0.8714710252600297,0.9016141429669485,1346
CalibratedClassifierCV,TfidfVectorizer,3.928195,Misc-exposition,0.9525260218329525,0.9592636782001023,0.9558829773682646,11734
CalibratedClassifierCV,TfidfVectorizer,3.928195,Nomenclature,0.8839541547277937,0.8852223816355811,0.8845878136200717,1394
DummyClassifier,CountVectorizer,2.187869,Bibliography,0.10742496050552923,0.11441390914189568,0.11080934274850625,1783
DummyClassifier,CountVectorizer,2.187869,Description,0.09062253743104808,0.08543833580980684,0.08795411089866158,1346
DummyClassifier,CountVectorizer,2.187869,Misc-exposition,0.7205467748825288,0.7187659792057269,0.719655275395708,11734
DummyClassifier,CountVectorizer,2.187869,Nomenclature,0.08598265895953758,0.08536585365853659,0.08567314614830815,1394
DummyClassifier,TfidfVectorizer,2.334902,Bibliography,0.10742496050552923,0.11441390914189568,0.11080934274850625,1783
DummyClassifier,TfidfVectorizer,2.334902,Description,0.09062253743104808,0.08543833580980684,0.08795411089866158,1346
DummyClassifier,TfidfVectorizer,2.334902,Misc-exposition,0.7205467748825288,0.7187659792057269,0.719655275395708,11734
DummyClassifier,TfidfVectorizer,2.334902,Nomenclature,0.08598265895953758,0.08536585365853659,0.08567314614830815,1394
PassiveAggressiveClassifier,CountVectorizer,2.416698,Bibliography,0.8590225563909775,0.7689287717330342,0.8114826871855578,1783
PassiveAggressiveClassifier,CountVectorizer,2.416698,Description,0.8990461049284578,0.8402674591381872,0.868663594470046,1346
PassiveAggressiveClassifier,CountVectorizer,2.416698,Misc-exposition,0.9366837493800628,0.965740582921425,0.9509902651896609,11734
PassiveAggressiveClassifier,CountVectorizer,2.416698,Nomenclature,0.9065134099616858,0.8486370157819225,0.8766209707299,1394
