classifier,vectorizer,time,label,precision,recall,f1,support
AdaBoostClassifier,CountVectorizer,7.983437,Misc-exposition,0.8818603138466542,0.8628480509148767,0.8722505931078853,12570
AdaBoostClassifier,CountVectorizer,7.983437,Nomenclature,0.8046092184368737,0.5137555982085733,0.6270987895353377,1563
AdaBoostClassifier,TfidfVectorizer,11.299911,Bibliography,0.5478910369068541,0.6225661507738393,0.5828464594531433,2003
AdaBoostClassifier,TfidfVectorizer,11.299911,Description,0.6668499175371083,0.760978670012547,0.7108116026955756,1594
AdaBoostClassifier,TfidfVectorizer,11.299911,Misc-exposition,0.878100008078197,0.8647573587907716,0.8713776103250631,12570
AdaBoostClassifier,TfidfVectorizer,11.299911,Nomenclature,0.7070063694267515,0.5681381957773513,0.6300106420716567,1563
ExtraTreesClassifier,CountVectorizer,18.767107,Bibliography,0.8279751833051325,0.7329006490264603,0.777542372881356,2003
ExtraTreesClassifier,CountVectorizer,18.767107,Description,0.9003880983182406,0.8732747804265998,0.8866242038216561,1594
ExtraTreesClassifier,CountVectorizer,18.767107,Misc-exposition,0.9317883352645809,0.9595863166268894,0.9454830491867529,12570
ExtraTreesClassifier,CountVectorizer,18.767107,Nomenclature,0.8778990450204639,0.8234165067178503,0.8497854077253219,1563
ExtraTreesClassifier,TfidfVectorizer,16.962463,Bibliography,0.8457175269427113,0.7443834248627059,0.79182156133829,2003
ExtraTreesClassifier,TfidfVectorizer,16.962463,Description,0.9190981432360743,0.8695106649937264,0.8936170212765957,1594
ExtraTreesClassifier,TfidfVectorizer,16.962463,Misc-exposition,0.9302379125095932,0.9642800318217979,0.946953125,12570
ExtraTreesClassifier,TfidfVectorizer,16.962463,Nomenclature,0.9041287613715885,0.8266154830454254,0.8636363636363636,1563
GradientBoostingClassifier,CountVectorizer,63.404467,Bibliography,0.7747844827586207,0.7179231153270095,0.7452707955428868,2003
GradientBoostingClassifier,CountVectorizer,63.404467,Description,0.932381667918858,0.7785445420326224,0.8485470085470086,1594
GradientBoostingClassifier,CountVectorizer,63.404467,Misc-exposition,0.9085379589997747,0.9625298329355608,0.9347548962799861,12570
GradientBoostingClassifier,CountVectorizer,63.404467,Nomenclature,0.9208809135399674,0.7223288547664747,0.8096091789171745,1563
GradientBoostingClassifier,TfidfVectorizer,127.032450,Bibliography,0.7837684449489217,0.6894658012980529,0.7335989375830014,2003
GradientBoostingClassifier,TfidfVectorizer,127.032450,Description,0.9380733944954128,0.7697616060225847,0.8456237077877327,1594
GradientBoostingClassifier,TfidfVectorizer,127.032450,Misc-exposition,0.9046765277155236,0.9634049323786794,0.9331175836030204,12570
GradientBoostingClassifier,TfidfVectorizer,127.032450,Nomenclature,0.9144427001569859,0.745361484325016,0.8212900951709553,1563
DecisionTreeClassifier,CountVectorizer,17.420821,Bibliography,0.7706821480406386,0.7953070394408387,0.7828009828009829,2003
DecisionTreeClassifier,CountVectorizer,17.420821,Description,0.8620236530880421,0.823086574654956,0.8421052631578947,1594
DecisionTreeClassifier,CountVectorizer,17.420821,Misc-exposition,0.9364447276202612,0.9354017501988863,0.9359229483403645,12570
DecisionTreeClassifier,CountVectorizer,17.420821,Nomenclature,0.8353312302839117,0.8470889315419066,0.8411689961880559,1563
DecisionTreeClassifier,TfidfVectorizer,21.008925,Bibliography,0.7535353535353535,0.744882675986021,0.7491840321365804,2003
DecisionTreeClassifier,TfidfVectorizer,21.008925,Description,0.85,0.8105395232120451,0.829800899165061,1594
DecisionTreeClassifier,TfidfVectorizer,21.008925,Misc-exposition,0.9256980596308566,0.9336515513126492,0.9296577946768061,12570
DecisionTreeClassifier,TfidfVectorizer,21.008925,Nomenclature,0.8112113402061856,0.8055022392834293,0.8083467094703051,1563
CalibratedClassifierCV,CountVectorizer,17.863482,Bibliography,0.869281045751634,0.7304043934098852,0.7938144329896908,2003
CalibratedClassifierCV,CountVectorizer,17.863482,Description,0.9396681749622926,0.7816813048933501,0.8534246575342466,1594
CalibratedClassifierCV,CountVectorizer,17.863482,Misc-exposition,0.914683430624158,0.9723150357995227,0.9426191577973161,12570
CalibratedClassifierCV,CountVectorizer,17.863482,Nomenclature,0.9183222958057395,0.7984644913627639,0.8542094455852156,1563
CalibratedClassifierCV,TfidfVectorizer,4.343912,Bibliography,0.8411996066863323,0.854218671992012,0.8476591528362645,2003
CalibratedClassifierCV,TfidfVectorizer,4.343912,Description,0.9385437541750167,0.8814303638644918,0.909090909090909,1594
CalibratedClassifierCV,TfidfVectorizer,4.343912,Misc-exposition,0.9508274231678487,0.9599045346062053,0.9553444180522566,12570
CalibratedClassifierCV,TfidfVectorizer,4.343912,Nomenclature,0.8899933730947648,0.8592450415866922,0.8743489583333333,1563
DummyClassifier,CountVectorizer,2.487073,Bibliography,0.11428571428571428,0.1218172740888667,0.11793136781053648,2003
DummyClassifier,CountVectorizer,2.487073,Description,0.08681022880215343,0.0809284818067754,0.08376623376623377,1594
DummyClassifier,CountVectorizer,2.487073,Misc-exposition,0.7076665870551707,0.7071599045346062,0.7074131550674466,12570
DummyClassifier,CountVectorizer,2.487073,Nomenclature,0.10723514211886305,0.10620601407549585,0.10671809707489555,1563
DummyClassifier,TfidfVectorizer,2.506738,Bibliography,0.11428571428571428,0.1218172740888667,0.11793136781053648,2003
DummyClassifier,TfidfVectorizer,2.506738,Description,0.08681022880215343,0.0809284818067754,0.08376623376623377,1594
DummyClassifier,TfidfVectorizer,2.506738,Misc-exposition,0.7076665870551707,0.7071599045346062,0.7074131550674466,12570
DummyClassifier,TfidfVectorizer,2.506738,Nomenclature,0.10723514211886305,0.10620601407549585,0.10671809707489555,1563
PassiveAggressiveClassifier,CountVectorizer,2.642456,Bibliography,0.8997739261492087,0.5961058412381428,0.7171171171171171,2003
PassiveAggressiveClassifier,CountVectorizer,2.642456,Description,0.9401154401154401,0.8174404015056461,0.874496644295302,1594
PassiveAggressiveClassifier,CountVectorizer,2.642456,Misc-exposition,0.9082290200725872,0.975497215592681,0.9406620382800813,12570
PassiveAggressiveClassifier,CountVectorizer,2.642456,Nomenclature,0.8746701846965699,0.8483685220729367,0.8613186099382917,1563
PassiveAggressiveClassifier,TfidfVectorizer,2.648117,Bibliography,0.859658208182289,0.8287568647029456,0.8439247585155059,2003
PassiveAggressiveClassifier,TfidfVectorizer,2.648117,Description,0.9257555847568988,0.883939774153074,0.904364569961489,1594
PassiveAggressiveClassifier,TfidfVectorizer,2.648117,Misc-exposition,0.9476858015506304,0.9626889419252188,0.9551284581080548,12570
PassiveAggressiveClassifier,TfidfVectorizer,2.648117,Nomenclature,0.8919098143236074,0.8605246321177223,0.8759361771409964,1563
RidgeClassifier,CountVectorizer,49.011685,Bibliography,0.800575263662512,0.41687468796804794,0.5482600131319764,2003
RidgeClassifier,CountVectorizer,49.011685,Description,0.9511465603190429,0.5984943538268507,0.7346938775510204,1594
RidgeClassifier,CountVectorizer,49.011685,Misc-exposition,0.8249747559744194,0.9749403341288783,0.8937101185050137,12570
RidgeClassifier,CountVectorizer,49.011685,Nomenclature,0.8528347406513872,0.4523352527191299,0.5911371237458193,1563
RidgeClassifier,TfidfVectorizer,4.659033,Bibliography,0.8373035985808414,0.8247628557164254,0.8309859154929577,2003
RidgeClassifier,TfidfVectorizer,4.659033,Description,0.9371196754563894,0.8695106649937264,0.9020501138952163,1594
RidgeClassifier,TfidfVectorizer,4.659033,Misc-exposition,0.9400792725577057,0.962291169451074,0.9510555490034203,12570
RidgeClassifier,TfidfVectorizer,4.659033,Nomenclature,0.8936924167257264,0.8067818298144593,0.8480161398789507,1563
SGDClassifier,CountVectorizer,2.619305,Bibliography,0.9003610108303249,0.6225661507738393,0.7361275088547816,2003
SGDClassifier,CountVectorizer,2.619305,Description,0.9474058280028429,0.8362609786700126,0.8883705431522827,1594
SGDClassifier,CountVectorizer,2.619305,Misc-exposition,0.9114319738017267,0.9742243436754177,0.9417826655387218,12570
SGDClassifier,CountVectorizer,2.619305,Nomenclature,0.877496671105193,0.8432501599488164,0.8600326264274062,1563
SGDClassifier,TfidfVectorizer,2.668446,Bibliography,0.82429614181439,0.7893160259610584,0.8064269319051263,2003
SGDClassifier,TfidfVectorizer,2.668446,Description,0.9414225941422594,0.8469259723964868,0.8916776750330251,1594
SGDClassifier,TfidfVectorizer,2.668446,Misc-exposition,0.9296110897189064,0.96030230708035,0.9447074936411661,12570
SGDClassifier,TfidfVectorizer,2.668446,Nomenclature,0.8837042354630295,0.7875879718490083,0.8328822733423545,1563
OneVsRestClassifier,CountVectorizer,1185.872016,Bibliography,0.8247213779128673,0.8127808287568647,0.8187075685189842,2003
OneVsRestClassifier,CountVectorizer,1185.872016,Description,0.8943569553805775,0.855081555834379,0.8742783835792174,1594
