classifier,vectorizer,time,label,precision,recall,f1,support
BernoulliNB,CountVectorizer,1.862701,Description,0.7210379981464319,0.7298311444652908,0.7254079254079253,1066
BernoulliNB,CountVectorizer,1.862701,Misc-exposition,0.9231077613855035,0.9683741273446043,0.9451992939534501,11889
BernoulliNB,CountVectorizer,1.862701,Nomenclature,0.8553571428571428,0.4143598615916955,0.5582750582750582,1156
BernoulliNB,TfidfVectorizer,1.899934,Description,0.7210379981464319,0.7298311444652908,0.7254079254079253,1066
BernoulliNB,TfidfVectorizer,1.899934,Misc-exposition,0.9231077613855035,0.9683741273446043,0.9451992939534501,11889
BernoulliNB,TfidfVectorizer,1.899934,Nomenclature,0.8553571428571428,0.4143598615916955,0.5582750582750582,1156
RandomForestClassifier,CountVectorizer,14.037836,Description,0.9464668094218416,0.8292682926829268,0.884,1066
RandomForestClassifier,CountVectorizer,14.037836,Misc-exposition,0.9666475456854872,0.9921776431995962,0.9792462228125519,11889
RandomForestClassifier,CountVectorizer,14.037836,Nomenclature,0.9558521560574949,0.8053633217993079,0.8741784037558685,1156
RandomForestClassifier,TfidfVectorizer,11.623662,Description,0.946031746031746,0.8386491557223265,0.8891098955743411,1066
RandomForestClassifier,TfidfVectorizer,11.623662,Misc-exposition,0.9668988119623105,0.9925982000168223,0.9795799784178634,11889
RandomForestClassifier,TfidfVectorizer,11.623662,Nomenclature,0.9614984391259105,0.7993079584775087,0.8729333963155408,1156
AdaBoostClassifier,CountVectorizer,5.494566,Description,0.6793431287813311,0.7373358348968105,0.7071524966261808,1066
AdaBoostClassifier,CountVectorizer,5.494566,Misc-exposition,0.9313645287958116,0.9576078728236185,0.9443039024592544,11889
AdaBoostClassifier,CountVectorizer,5.494566,Nomenclature,0.8068493150684931,0.509515570934256,0.6246023329798516,1156
AdaBoostClassifier,TfidfVectorizer,7.736005,Description,0.6804123711340206,0.7429643527204502,0.7103139013452915,1066
AdaBoostClassifier,TfidfVectorizer,7.736005,Misc-exposition,0.9376087496892866,0.9518041887458996,0.9446531430002505,11889
AdaBoostClassifier,TfidfVectorizer,7.736005,Nomenclature,0.7676537585421412,0.583044982698962,0.6627335299901672,1156
ExtraTreesClassifier,CountVectorizer,8.657924,Description,0.8745283018867924,0.8696060037523452,0.8720602069614299,1066
ExtraTreesClassifier,CountVectorizer,8.657924,Misc-exposition,0.966167590371412,0.9824207250399529,0.9742263741763282,11889
ExtraTreesClassifier,CountVectorizer,8.657924,Nomenclature,0.9178794178794178,0.763840830449827,0.833805476864967,1156
ExtraTreesClassifier,TfidfVectorizer,8.069206,Description,0.9,0.8527204502814258,0.8757225433526011,1066
ExtraTreesClassifier,TfidfVectorizer,8.069206,Misc-exposition,0.9623616236162361,0.9871309613928841,0.9745889387144993,11889
ExtraTreesClassifier,TfidfVectorizer,8.069206,Nomenclature,0.9403973509933775,0.7370242214532872,0.8263821532492727,1156
GradientBoostingClassifier,CountVectorizer,34.242158,Description,0.9237983587338804,0.7392120075046904,0.8212610734757686,1066
GradientBoostingClassifier,CountVectorizer,34.242158,Misc-exposition,0.9481052377504224,0.9911683068382539,0.9691586479151246,11889
GradientBoostingClassifier,CountVectorizer,34.242158,Nomenclature,0.9493365500603136,0.6807958477508651,0.7929471032745592,1156
GradientBoostingClassifier,TfidfVectorizer,65.931119,Description,0.9209039548022598,0.7645403377110694,0.8354689902614043,1066
GradientBoostingClassifier,TfidfVectorizer,65.931119,Misc-exposition,0.9501210653753026,0.9901589704769115,0.9697269245026566,11889
GradientBoostingClassifier,TfidfVectorizer,65.931119,Nomenclature,0.9425837320574163,0.6816608996539792,0.7911646586345381,1156
DecisionTreeClassifier,CountVectorizer,6.599118,Description,0.8371428571428572,0.8245778611632271,0.8308128544423441,1066
DecisionTreeClassifier,CountVectorizer,6.599118,Misc-exposition,0.9649487969361419,0.9748507023298848,0.9698744769874478,11889
DecisionTreeClassifier,CountVectorizer,6.599118,Nomenclature,0.8761904761904762,0.7958477508650519,0.8340888485947416,1156
DecisionTreeClassifier,TfidfVectorizer,14.979254,Description,0.8289719626168224,0.8320825515947468,0.8305243445692885,1066
DecisionTreeClassifier,TfidfVectorizer,14.979254,Misc-exposition,0.9680208158469028,0.9700563546135083,0.9690375162794607,11889
DecisionTreeClassifier,TfidfVectorizer,14.979254,Nomenclature,0.8402839396628217,0.8192041522491349,0.8296101620674551,1156
CalibratedClassifierCV,CountVectorizer,6.601772,Description,0.9327354260089686,0.7804878048780488,0.8498467824310522,1066
CalibratedClassifierCV,CountVectorizer,6.601772,Misc-exposition,0.9603733420664811,0.986626293212213,0.9733228228851181,11889
CalibratedClassifierCV,CountVectorizer,6.601772,Nomenclature,0.900497512437811,0.782871972318339,0.8375751966682091,1156
CalibratedClassifierCV,TfidfVectorizer,2.632662,Description,0.9357707509881423,0.8883677298311444,0.9114533205004813,1066
CalibratedClassifierCV,TfidfVectorizer,2.632662,Misc-exposition,0.9742478539878323,0.9832618386744049,0.9787340924313461,11889
CalibratedClassifierCV,TfidfVectorizer,2.632662,Nomenclature,0.8772727272727273,0.8347750865051903,0.8554964539007092,1156
DummyClassifier,CountVectorizer,1.729240,Description,0.08653846153846154,0.09287054409005628,0.08959276018099548,1066
DummyClassifier,CountVectorizer,1.729240,Misc-exposition,0.8443128964059197,0.8397678526368912,0.8420342413764021,11889
DummyClassifier,CountVectorizer,1.729240,Nomenclature,0.08056042031523643,0.07958477508650519,0.08006962576153177,1156
DummyClassifier,TfidfVectorizer,1.759950,Description,0.08653846153846154,0.09287054409005628,0.08959276018099548,1066
DummyClassifier,TfidfVectorizer,1.759950,Misc-exposition,0.8443128964059197,0.8397678526368912,0.8420342413764021,11889
DummyClassifier,TfidfVectorizer,1.759950,Nomenclature,0.08056042031523643,0.07958477508650519,0.08006962576153177,1156
PassiveAggressiveClassifier,CountVectorizer,1.847582,Description,0.8573959255978743,0.9080675422138836,0.8820045558086561,1066
PassiveAggressiveClassifier,CountVectorizer,1.847582,Misc-exposition,0.9817409766454352,0.9723273614265288,0.9770114942528736,11889
PassiveAggressiveClassifier,CountVectorizer,1.847582,Nomenclature,0.8574979287489644,0.8953287197231834,0.8760050782903088,1156
PassiveAggressiveClassifier,TfidfVectorizer,1.839331,Description,0.9142040038131554,0.899624765478424,0.9068557919621749,1066
PassiveAggressiveClassifier,TfidfVectorizer,1.839331,Misc-exposition,0.9789686211828047,0.9788039364118092,0.978886271870794,11889
PassiveAggressiveClassifier,TfidfVectorizer,1.839331,Nomenclature,0.857872340425532,0.8719723183391004,0.8648648648648649,1156
RidgeClassifier,CountVectorizer,22.456225,Description,0.9183431952662722,0.7279549718574109,0.8121402407116691,1066
RidgeClassifier,CountVectorizer,22.456225,Misc-exposition,0.9469758391438301,0.9824207250399529,0.9643727036287827,11889
RidgeClassifier,CountVectorizer,22.456225,Nomenclature,0.8433476394849786,0.6799307958477508,0.7528735632183908,1156
RidgeClassifier,TfidfVectorizer,2.771754,Description,0.9422492401215805,0.8724202626641651,0.9059912323429127,1066
RidgeClassifier,TfidfVectorizer,2.771754,Misc-exposition,0.966878665234988,0.9846076204895281,0.9756626104350725,11889
RidgeClassifier,TfidfVectorizer,2.771754,Nomenclature,0.8761061946902655,0.7707612456747405,0.8200644270593649,1156
SGDClassifier,CountVectorizer,1.819432,Description,0.8576576576576577,0.8930581613508443,0.875,1066
SGDClassifier,CountVectorizer,1.819432,Misc-exposition,0.9801206354600289,0.9703928000672891,0.9752324598478445,11889
SGDClassifier,CountVectorizer,1.819432,Nomenclature,0.8382113821138212,0.8918685121107266,0.8642078792958928,1156
SGDClassifier,TfidfVectorizer,1.841831,Description,0.9306418219461697,0.8433395872420263,0.8848425196850394,1066
SGDClassifier,TfidfVectorizer,1.841831,Misc-exposition,0.9625945412693193,0.9848599545798638,0.9735999667401155,11889
SGDClassifier,TfidfVectorizer,1.841831,Nomenclature,0.8827726809378186,0.7491349480968859,0.8104819840898457,1156
OneVsRestClassifier,CountVectorizer,224.713846,Description,0.8661048689138576,0.8677298311444653,0.8669165885660731,1066
OneVsRestClassifier,CountVectorizer,224.713846,Misc-exposition,0.9756631578947368,0.9745142568761039,0.9750883689614541,11889
OneVsRestClassifier,CountVectorizer,224.713846,Nomenclature,0.8587328767123288,0.8676470588235294,0.8631669535283993,1156
OneVsRestClassifier,TfidfVectorizer,168.964101,Description,0.9339250493096647,0.8883677298311444,0.9105769230769231,1066
OneVsRestClassifier,TfidfVectorizer,168.964101,Misc-exposition,0.9743440233236151,0.9838506182185213,0.9790742445802293,11889
OneVsRestClassifier,TfidfVectorizer,168.964101,Nomenclature,0.8855311355311355,0.8365051903114187,0.8603202846975089,1156
OneVsRestClassifier,CountVectorizer,10.346586,Description,0.8977604673807206,0.8649155722326454,0.8810320114667941,1066
OneVsRestClassifier,CountVectorizer,10.346586,Misc-exposition,0.9741962421711899,0.9812431659517201,0.9777070063694268,11889
OneVsRestClassifier,CountVectorizer,10.346586,Nomenclature,0.8899909828674482,0.8538062283737025,0.871523178807947,1156
OneVsRestClassifier,TfidfVectorizer,2.589102,Description,0.9288025889967637,0.8076923076923077,0.8640240842950325,1066
OneVsRestClassifier,TfidfVectorizer,2.589102,Misc-exposition,0.9548450085428363,0.9871309613928841,0.9707196029776675,11889
OneVsRestClassifier,TfidfVectorizer,2.589102,Nomenclature,0.9003359462486002,0.6955017301038062,0.7847730600292825,1156
