classifier,vectorizer,time,label,precision,recall,f1,support
DecisionTreeClassifier,TfidfVectorizer,9.834325,Misc-exposition,0.9716581317322973,0.9689205846099666,0.970287427261506,11358
DecisionTreeClassifier,TfidfVectorizer,9.834325,Nomenclature,0.8139303482587065,0.8520833333333333,0.8325699745547074,960
CalibratedClassifierCV,CountVectorizer,4.013451,Description,0.9448698315467075,0.7301775147928994,0.8237650200267022,845
CalibratedClassifierCV,CountVectorizer,4.013451,Misc-exposition,0.9619625609026412,0.9908434583553443,0.976189443552934,11358
CalibratedClassifierCV,CountVectorizer,4.013451,Nomenclature,0.9124537607891492,0.7708333333333334,0.8356860530773574,960
CalibratedClassifierCV,TfidfVectorizer,1.730631,Description,0.9335106382978723,0.8307692307692308,0.8791484032561052,845
CalibratedClassifierCV,TfidfVectorizer,1.730631,Misc-exposition,0.9735537190082645,0.9852967071667547,0.9793900144401172,11358
CalibratedClassifierCV,TfidfVectorizer,1.730631,Nomenclature,0.8722707423580786,0.8322916666666667,0.8518123667377397,960
DummyClassifier,CountVectorizer,0.933704,Description,0.05509964830011723,0.05562130177514793,0.05535924617196701,845
DummyClassifier,CountVectorizer,0.933704,Misc-exposition,0.8635077793493635,0.8600105652403592,0.8617556241729157,11358
DummyClassifier,CountVectorizer,0.933704,Nomenclature,0.07715430861723446,0.08020833333333334,0.07865168539325842,960
DummyClassifier,TfidfVectorizer,0.951486,Description,0.05509964830011723,0.05562130177514793,0.05535924617196701,845
DummyClassifier,TfidfVectorizer,0.951486,Misc-exposition,0.8635077793493635,0.8600105652403592,0.8617556241729157,11358
DummyClassifier,TfidfVectorizer,0.951486,Nomenclature,0.07715430861723446,0.08020833333333334,0.07865168539325842,960
PassiveAggressiveClassifier,CountVectorizer,1.019266,Description,0.9048843187660668,0.8331360946745562,0.8675292667898952,845
PassiveAggressiveClassifier,CountVectorizer,1.019266,Misc-exposition,0.9750653879686138,0.9846804014791336,0.979849307867531,11358
PassiveAggressiveClassifier,CountVectorizer,1.019266,Nomenclature,0.8874316939890711,0.8458333333333333,0.8661333333333333,960
PassiveAggressiveClassifier,TfidfVectorizer,1.015031,Description,0.9314888010540184,0.8366863905325443,0.8815461346633415,845
PassiveAggressiveClassifier,TfidfVectorizer,1.015031,Misc-exposition,0.9752708843061867,0.9826553970769502,0.9789492149811421,11358
PassiveAggressiveClassifier,TfidfVectorizer,1.015031,Nomenclature,0.8489583333333334,0.8489583333333334,0.8489583333333334,960
RidgeClassifier,CountVectorizer,19.015113,Description,0.926056338028169,0.6224852071005917,0.7445152158527956,845
RidgeClassifier,CountVectorizer,19.015113,Misc-exposition,0.9397984886649874,0.9854727945060751,0.9620938628158844,11358
RidgeClassifier,CountVectorizer,19.015113,Nomenclature,0.8131386861313868,0.5802083333333333,0.6772036474164134,960
RidgeClassifier,TfidfVectorizer,1.957698,Description,0.9406896551724138,0.8071005917159764,0.8687898089171975,845
RidgeClassifier,TfidfVectorizer,1.957698,Misc-exposition,0.9669912953546497,0.9878499735868991,0.9773093506380385,11358
RidgeClassifier,TfidfVectorizer,1.957698,Nomenclature,0.8862275449101796,0.7708333333333334,0.8245125348189415,960
SGDClassifier,CountVectorizer,1.012364,Description,0.9305949008498584,0.7775147928994083,0.8471953578336556,845
SGDClassifier,CountVectorizer,1.012364,Misc-exposition,0.9641509433962264,0.9897869343194224,0.9768007646189939,11358
SGDClassifier,CountVectorizer,1.012364,Nomenclature,0.9146800501882058,0.759375,0.829823562891292,960
SGDClassifier,TfidfVectorizer,1.018115,Description,0.9430199430199431,0.7834319526627219,0.8558500323206206,845
SGDClassifier,TfidfVectorizer,1.018115,Misc-exposition,0.9624646499271574,0.9888184539531608,0.9754635862248664,11358
SGDClassifier,TfidfVectorizer,1.018115,Nomenclature,0.8901515151515151,0.734375,0.8047945205479452,960
OneVsRestClassifier,CountVectorizer,153.574025,Description,0.8993548387096775,0.8248520710059172,0.8604938271604939,845
OneVsRestClassifier,CountVectorizer,153.574025,Misc-exposition,0.9755094900725969,0.9819510477196689,0.9787196700451933,11358
OneVsRestClassifier,CountVectorizer,153.574025,Nomenclature,0.8638743455497382,0.859375,0.8616187989556136,960
OneVsRestClassifier,TfidfVectorizer,110.157072,Description,0.9335989375830013,0.8319526627218935,0.8798498122653317,845
OneVsRestClassifier,TfidfVectorizer,110.157072,Misc-exposition,0.9732360097323601,0.9860891001936961,0.9796203970961254,11358
OneVsRestClassifier,TfidfVectorizer,110.157072,Nomenclature,0.8802660753880266,0.8270833333333333,0.8528464017185822,960
OneVsRestClassifier,CountVectorizer,6.971153,Description,0.9314285714285714,0.7715976331360946,0.8440129449838187,845
OneVsRestClassifier,CountVectorizer,6.971153,Misc-exposition,0.9680759275237274,0.9878499735868991,0.9778629945964791,11358
OneVsRestClassifier,CountVectorizer,6.971153,Nomenclature,0.8934707903780069,0.8125,0.8510638297872342,960
OneVsRestClassifier,TfidfVectorizer,1.649287,Description,0.9439252336448598,0.7171597633136094,0.8150638870208473,845
OneVsRestClassifier,TfidfVectorizer,1.649287,Misc-exposition,0.95364013899483,0.990667371016024,0.9718011832275337,11358
OneVsRestClassifier,TfidfVectorizer,1.649287,Nomenclature,0.9030470914127424,0.6791666666666667,0.7752675386444708,960
