classifier,vectorizer,time,label,precision,recall,f1,support
DummyClassifier,CountVectorizer,0.140541,Nomenclature,0.08035714285714286,0.07563025210084033,0.07792207792207792,119
DummyClassifier,TfidfVectorizer,0.143391,Description,0.040268456375838924,0.038461538461538464,0.039344262295081964,156
DummyClassifier,TfidfVectorizer,0.143391,Misc-exposition,0.8828390860476422,0.8888888888888888,0.8858536585365854,2043
DummyClassifier,TfidfVectorizer,0.143391,Nomenclature,0.08035714285714286,0.07563025210084033,0.07792207792207792,119
PassiveAggressiveClassifier,CountVectorizer,0.150400,Description,0.9264705882352942,0.8076923076923077,0.863013698630137,156
PassiveAggressiveClassifier,CountVectorizer,0.150400,Misc-exposition,0.97009165460685,0.9843367596671562,0.9771622934888241,2043
PassiveAggressiveClassifier,CountVectorizer,0.150400,Nomenclature,0.7981651376146789,0.7310924369747899,0.7631578947368421,119
PassiveAggressiveClassifier,TfidfVectorizer,0.149680,Description,0.9,0.8653846153846154,0.8823529411764707,156
PassiveAggressiveClassifier,TfidfVectorizer,0.149680,Misc-exposition,0.9728813559322034,0.9833578071463533,0.97809152872444,2043
PassiveAggressiveClassifier,TfidfVectorizer,0.149680,Nomenclature,0.8058252427184466,0.6974789915966386,0.7477477477477478,119
RidgeClassifier,CountVectorizer,2.059172,Description,0.90625,0.7435897435897436,0.8169014084507042,156
RidgeClassifier,CountVectorizer,2.059172,Misc-exposition,0.9534662867996201,0.982868330885952,0.967944082911545,2043
RidgeClassifier,CountVectorizer,2.059172,Nomenclature,0.7142857142857143,0.5042016806722689,0.5911330049261083,119
RidgeClassifier,TfidfVectorizer,0.274693,Description,0.9632352941176471,0.8397435897435898,0.8972602739726028,156
RidgeClassifier,TfidfVectorizer,0.274693,Misc-exposition,0.961155850307911,0.9931473323543808,0.9768897448242657,2043
RidgeClassifier,TfidfVectorizer,0.274693,Nomenclature,0.8732394366197183,0.5210084033613446,0.6526315789473685,119
SGDClassifier,CountVectorizer,0.152231,Description,0.9241379310344827,0.8589743589743589,0.8903654485049833,156
SGDClassifier,CountVectorizer,0.152231,Misc-exposition,0.967911877394636,0.9892315222711698,0.9784555797627693,2043
SGDClassifier,CountVectorizer,0.152231,Nomenclature,0.8705882352941177,0.6218487394957983,0.7254901960784313,119
SGDClassifier,TfidfVectorizer,0.154922,Description,0.95,0.8525641025641025,0.8986486486486486,156
SGDClassifier,TfidfVectorizer,0.154922,Misc-exposition,0.9716890595009597,0.9911894273127754,0.9813423794523869,2043
SGDClassifier,TfidfVectorizer,0.154922,Nomenclature,0.8829787234042553,0.6974789915966386,0.7793427230046948,119
OneVsRestClassifier,CountVectorizer,2.212478,Description,0.8835616438356164,0.8269230769230769,0.8543046357615894,156
OneVsRestClassifier,CountVectorizer,2.212478,Misc-exposition,0.9718035974720467,0.9784630445423397,0.9751219512195122,2043
OneVsRestClassifier,CountVectorizer,2.212478,Nomenclature,0.7565217391304347,0.7310924369747899,0.7435897435897435,119
OneVsRestClassifier,TfidfVectorizer,2.687782,Description,0.9448275862068966,0.8782051282051282,0.9102990033222592,156
OneVsRestClassifier,TfidfVectorizer,2.687782,Misc-exposition,0.9689143950263032,0.9916789035731767,0.9801644895984519,2043
OneVsRestClassifier,TfidfVectorizer,2.687782,Nomenclature,0.8902439024390244,0.6134453781512605,0.7263681592039802,119
OneVsRestClassifier,CountVectorizer,0.363738,Description,0.9064748201438849,0.8076923076923077,0.8542372881355933,156
OneVsRestClassifier,CountVectorizer,0.363738,Misc-exposition,0.9626972740315638,0.9853157121879589,0.9738751814223512,2043
OneVsRestClassifier,CountVectorizer,0.363738,Nomenclature,0.8068181818181818,0.5966386554621849,0.6859903381642511,119
OneVsRestClassifier,TfidfVectorizer,0.218335,Description,0.954954954954955,0.6794871794871795,0.7940074906367041,156
OneVsRestClassifier,TfidfVectorizer,0.218335,Misc-exposition,0.9368663594470046,0.9951052373959863,0.9651079990505579,2043
OneVsRestClassifier,TfidfVectorizer,0.218335,Nomenclature,0.8648648648648649,0.2689075630252101,0.41025641025641024,119
