classifier,vectorizer,time,label,precision,recall,f1,support
SGDClassifier,CountVectorizer,0.455085,Description,0.9216867469879518,0.7707808564231738,0.8395061728395061,397
SGDClassifier,CountVectorizer,0.455085,Misc-exposition,0.9701243554746739,0.9874961407841927,0.978733170134639,6478
SGDClassifier,CountVectorizer,0.455085,Nomenclature,0.888663967611336,0.8055045871559633,0.8450433108758422,545
SGDClassifier,TfidfVectorizer,0.450444,Description,0.9260355029585798,0.7884130982367759,0.8517006802721088,397
SGDClassifier,TfidfVectorizer,0.450444,Misc-exposition,0.9691189827429609,0.9882679839456623,0.9785998165698564,6478
SGDClassifier,TfidfVectorizer,0.450444,Nomenclature,0.8928571428571429,0.7798165137614679,0.832517140058766,545
OneVsRestClassifier,CountVectorizer,17.636984,Description,0.8694444444444445,0.7884130982367759,0.8269484808454426,397
OneVsRestClassifier,CountVectorizer,17.636984,Misc-exposition,0.975134305448964,0.9807039209632603,0.9779111829446625,6478
OneVsRestClassifier,CountVectorizer,17.636984,Nomenclature,0.8550458715596331,0.8550458715596331,0.8550458715596331,545
OneVsRestClassifier,TfidfVectorizer,19.664699,Description,0.9178470254957507,0.8161209068010076,0.8640000000000001,397
OneVsRestClassifier,TfidfVectorizer,19.664699,Misc-exposition,0.974679682733374,0.9864155603581353,0.9805125057541814,6478
OneVsRestClassifier,TfidfVectorizer,19.664699,Nomenclature,0.8845401174168297,0.8293577981651377,0.856060606060606,545
OneVsRestClassifier,CountVectorizer,2.657158,Description,0.8892128279883382,0.7682619647355163,0.8243243243243243,397
OneVsRestClassifier,CountVectorizer,2.657158,Misc-exposition,0.9700698875721665,0.9856437171966657,0.9777947932618684,6478
OneVsRestClassifier,CountVectorizer,2.657158,Nomenclature,0.8888888888888888,0.8073394495412844,0.8461538461538461,545
OneVsRestClassifier,TfidfVectorizer,0.679323,Description,0.9539007092198581,0.6775818639798489,0.7923416789396172,397
OneVsRestClassifier,TfidfVectorizer,0.679323,Misc-exposition,0.9517965399970427,0.9936708860759493,0.9722830601918284,6478
OneVsRestClassifier,TfidfVectorizer,0.679323,Nomenclature,0.9253333333333333,0.636697247706422,0.7543478260869564,545
