classifier,vectorizer,time,label,precision,recall,f1,support
GradientBoostingClassifier,CountVectorizer,25.997212,Description,0.9232,0.7053789731051344,0.7997227997227998,818
GradientBoostingClassifier,CountVectorizer,25.997212,Misc-exposition,0.9274723297039503,0.9933500385505012,0.9592814928568104,10376
GradientBoostingClassifier,CountVectorizer,25.997212,Nomenclature,0.9492753623188406,0.4102296450939457,0.5728862973760933,958
GradientBoostingClassifier,TfidfVectorizer,45.702893,Description,0.9233278955954323,0.6919315403422983,0.7910552061495458,818
GradientBoostingClassifier,TfidfVectorizer,45.702893,Misc-exposition,0.9285328532853285,0.9942174248265228,0.9602531881224984,10376
GradientBoostingClassifier,TfidfVectorizer,45.702893,Nomenclature,0.9673659673659674,0.4331941544885177,0.5984138428262437,958
DecisionTreeClassifier,CountVectorizer,5.393473,Description,0.8167281672816729,0.8117359413202934,0.8142244022072349,818
DecisionTreeClassifier,CountVectorizer,5.393473,Misc-exposition,0.9593139590281087,0.9703161141094834,0.9647836711226104,10376
DecisionTreeClassifier,CountVectorizer,5.393473,Nomenclature,0.806872037914692,0.7108559498956158,0.755826859045505,958
DecisionTreeClassifier,TfidfVectorizer,6.693224,Description,0.8132832080200502,0.793398533007335,0.8032178217821783,818
DecisionTreeClassifier,TfidfVectorizer,6.693224,Misc-exposition,0.9564143955939607,0.9707016191210486,0.9635050461567896,10376
DecisionTreeClassifier,TfidfVectorizer,6.693224,Nomenclature,0.8068043742405833,0.6931106471816284,0.7456485120718698,958
CalibratedClassifierCV,CountVectorizer,4.665333,Description,0.9296235679214403,0.6943765281173594,0.794961511546536,818
CalibratedClassifierCV,CountVectorizer,4.665333,Misc-exposition,0.9332303779069767,0.9900732459521974,0.960811821922933,10376
CalibratedClassifierCV,CountVectorizer,4.665333,Nomenclature,0.8874296435272045,0.49373695198329853,0.6344735077129444,958
CalibratedClassifierCV,TfidfVectorizer,1.658437,Description,0.9298941798941799,0.8594132029339854,0.8932655654383737,818
CalibratedClassifierCV,TfidfVectorizer,1.658437,Misc-exposition,0.9617233902140097,0.9831341557440246,0.972310918362484,10376
CalibratedClassifierCV,TfidfVectorizer,1.658437,Nomenclature,0.8453738910012675,0.6962421711899791,0.7635947338294218,958
DummyClassifier,CountVectorizer,0.857627,Description,0.07995226730310262,0.08190709046454768,0.08091787439613526,818
DummyClassifier,CountVectorizer,0.857627,Misc-exposition,0.8540357660705655,0.8514841942945258,0.8527580715216448,10376
DummyClassifier,CountVectorizer,0.857627,Nomenclature,0.07327141382868937,0.07411273486430063,0.07368967306694345,958
DummyClassifier,TfidfVectorizer,0.872178,Description,0.07995226730310262,0.08190709046454768,0.08091787439613526,818
DummyClassifier,TfidfVectorizer,0.872178,Misc-exposition,0.8540357660705655,0.8514841942945258,0.8527580715216448,10376
DummyClassifier,TfidfVectorizer,0.872178,Nomenclature,0.07327141382868937,0.07411273486430063,0.07368967306694345,958
