classifier,vectorizer,time,label,precision,recall,f1,support
ExtraTreesClassifier,CountVectorizer,6.264185,Nomenclature,0.9063260340632603,0.7776617954070981,0.8370786516853933,958
ExtraTreesClassifier,TfidfVectorizer,5.796484,Description,0.8863049095607235,0.8386308068459658,0.8618090452261307,818
ExtraTreesClassifier,TfidfVectorizer,5.796484,Misc-exposition,0.9653059300461959,0.9867964533538937,0.9759328980603346,10376
ExtraTreesClassifier,TfidfVectorizer,5.796484,Nomenclature,0.9364461738002594,0.7536534446764092,0.8351648351648352,958
GradientBoostingClassifier,CountVectorizer,29.071711,Description,0.9235569422776911,0.7237163814180929,0.8115147361206305,818
GradientBoostingClassifier,CountVectorizer,29.071711,Misc-exposition,0.952724581367379,0.9924826522744795,0.9721973094170402,10376
GradientBoostingClassifier,CountVectorizer,29.071711,Nomenclature,0.9572649572649573,0.7014613778705637,0.8096385542168676,958
GradientBoostingClassifier,TfidfVectorizer,53.982728,Description,0.9131782945736434,0.7200488997555012,0.8051948051948052,818
GradientBoostingClassifier,TfidfVectorizer,53.982728,Misc-exposition,0.9547734026745914,0.9908442559753277,0.9724744608399546,10376
GradientBoostingClassifier,TfidfVectorizer,53.982728,Nomenclature,0.9445196211096076,0.7286012526096033,0.8226281673541544,958
DecisionTreeClassifier,CountVectorizer,5.136295,Description,0.8114143920595533,0.7995110024449877,0.8054187192118226,818
DecisionTreeClassifier,CountVectorizer,5.136295,Misc-exposition,0.9699587292446492,0.9739784117193524,0.9719644145227219,10376
DecisionTreeClassifier,CountVectorizer,5.136295,Nomenclature,0.8673139158576052,0.8392484342379958,0.8530503978779841,958
DecisionTreeClassifier,TfidfVectorizer,10.542386,Description,0.8102189781021898,0.8141809290953546,0.8121951219512196,818
DecisionTreeClassifier,TfidfVectorizer,10.542386,Misc-exposition,0.9700673724735323,0.9713762528912876,0.9707213714725994,10376
DecisionTreeClassifier,TfidfVectorizer,10.542386,Nomenclature,0.8468085106382979,0.8308977035490606,0.838777660695469,958
CalibratedClassifierCV,CountVectorizer,5.278767,Description,0.9326347305389222,0.7616136919315404,0.8384925975773889,818
CalibratedClassifierCV,CountVectorizer,5.278767,Misc-exposition,0.9647556390977443,0.9893022359290671,0.9768747620860296,10376
CalibratedClassifierCV,CountVectorizer,5.278767,Nomenclature,0.9206161137440758,0.8110647181628392,0.8623751387347391,958
CalibratedClassifierCV,TfidfVectorizer,1.740953,Description,0.9322916666666666,0.8753056234718827,0.9029003783102144,818
CalibratedClassifierCV,TfidfVectorizer,1.740953,Misc-exposition,0.9762951634486714,0.9843870470316114,0.9803244073327575,10376
CalibratedClassifierCV,TfidfVectorizer,1.740953,Nomenclature,0.8806941431670282,0.8475991649269311,0.8638297872340425,958
DummyClassifier,CountVectorizer,1.021250,Description,0.07995226730310262,0.08190709046454768,0.08091787439613526,818
DummyClassifier,CountVectorizer,1.021250,Misc-exposition,0.8540357660705655,0.8514841942945258,0.8527580715216448,10376
DummyClassifier,CountVectorizer,1.021250,Nomenclature,0.07327141382868937,0.07411273486430063,0.07368967306694345,958
DummyClassifier,TfidfVectorizer,1.047276,Description,0.07995226730310262,0.08190709046454768,0.08091787439613526,818
DummyClassifier,TfidfVectorizer,1.047276,Misc-exposition,0.8540357660705655,0.8514841942945258,0.8527580715216448,10376
DummyClassifier,TfidfVectorizer,1.047276,Nomenclature,0.07327141382868937,0.07411273486430063,0.07368967306694345,958
PassiveAggressiveClassifier,CountVectorizer,1.115714,Description,0.9228723404255319,0.8484107579462102,0.884076433121019,818
PassiveAggressiveClassifier,CountVectorizer,1.115714,Misc-exposition,0.9770070894807434,0.9828450269853508,0.9799173633131546,10376
PassiveAggressiveClassifier,CountVectorizer,1.115714,Nomenclature,0.8742203742203742,0.8778705636743215,0.8760416666666667,958
PassiveAggressiveClassifier,TfidfVectorizer,1.103422,Description,0.9196428571428571,0.8814180929095354,0.9001248439450686,818
