classifier,vectorizer,time,label,precision,recall,f1,support
GradientBoostingClassifier,TfidfVectorizer,43.184216,Nomenclature,0.9121951219512195,0.5855949895615866,0.7132867132867132,958
DecisionTreeClassifier,CountVectorizer,5.986358,Description,0.7987951807228916,0.8105134474327629,0.8046116504854369,818
DecisionTreeClassifier,CountVectorizer,5.986358,Misc-exposition,0.9586966938188788,0.964148033924441,0.9614146364903176,10376
DecisionTreeClassifier,CountVectorizer,5.986358,Nomenclature,0.7677564825253664,0.7108559498956158,0.7382113821138212,958
DecisionTreeClassifier,TfidfVectorizer,11.299086,Description,0.8067331670822943,0.7909535452322738,0.7987654320987654,818
DecisionTreeClassifier,TfidfVectorizer,11.299086,Misc-exposition,0.9618782408296523,0.9654009252120278,0.9636363636363636,10376
DecisionTreeClassifier,TfidfVectorizer,11.299086,Nomenclature,0.7788461538461539,0.7609603340292276,0.7697993664202746,958
CalibratedClassifierCV,CountVectorizer,3.698428,Description,0.9339622641509434,0.726161369193154,0.8170563961485556,818
CalibratedClassifierCV,CountVectorizer,3.698428,Misc-exposition,0.9549264295027007,0.988242097147263,0.9712986643932935,10376
CalibratedClassifierCV,CountVectorizer,3.698428,Nomenclature,0.8920308483290489,0.7244258872651357,0.7995391705069125,958
CalibratedClassifierCV,TfidfVectorizer,1.461769,Description,0.9314516129032258,0.8471882640586798,0.887323943661972,818
CalibratedClassifierCV,TfidfVectorizer,1.461769,Misc-exposition,0.9685308056872038,0.9847725520431766,0.9765841536844118,10376
CalibratedClassifierCV,TfidfVectorizer,1.461769,Nomenclature,0.8752913752913752,0.7839248434237995,0.8270925110132159,958
DummyClassifier,CountVectorizer,0.792752,Description,0.07995226730310262,0.08190709046454768,0.08091787439613526,818
DummyClassifier,CountVectorizer,0.792752,Misc-exposition,0.8540357660705655,0.8514841942945258,0.8527580715216448,10376
DummyClassifier,CountVectorizer,0.792752,Nomenclature,0.07327141382868937,0.07411273486430063,0.07368967306694345,958
DummyClassifier,TfidfVectorizer,0.816186,Description,0.07995226730310262,0.08190709046454768,0.08091787439613526,818
DummyClassifier,TfidfVectorizer,0.816186,Misc-exposition,0.8540357660705655,0.8514841942945258,0.8527580715216448,10376
DummyClassifier,TfidfVectorizer,0.816186,Nomenclature,0.07327141382868937,0.07411273486430063,0.07368967306694345,958
PassiveAggressiveClassifier,CountVectorizer,0.853513,Description,0.903485254691689,0.823960880195599,0.8618925831202046,818
PassiveAggressiveClassifier,CountVectorizer,0.853513,Misc-exposition,0.9708969465648855,0.9806283731688512,0.9757383966244727,10376
PassiveAggressiveClassifier,CountVectorizer,0.853513,Nomenclature,0.8552915766738661,0.826722338204593,0.8407643312101911,958
PassiveAggressiveClassifier,TfidfVectorizer,0.858089,Description,0.9138817480719794,0.8691931540342298,0.8909774436090224,818
PassiveAggressiveClassifier,TfidfVectorizer,0.858089,Misc-exposition,0.9737420032464432,0.9828450269853508,0.9782723392009209,10376
PassiveAggressiveClassifier,TfidfVectorizer,0.858089,Nomenclature,0.8723640399556049,0.8204592901878914,0.8456159225389995,958
RidgeClassifier,CountVectorizer,13.986326,Description,0.9042016806722689,0.6577017114914425,0.7615003538570417,818
RidgeClassifier,CountVectorizer,13.986326,Misc-exposition,0.9349563619660083,0.9808211256746338,0.9573397300221063,10376
RidgeClassifier,CountVectorizer,13.986326,Nomenclature,0.7827380952380952,0.5490605427974948,0.645398773006135,958
RidgeClassifier,TfidfVectorizer,1.576365,Description,0.9431345353675451,0.8312958435207825,0.8836907082521118,818
RidgeClassifier,TfidfVectorizer,1.576365,Misc-exposition,0.9617804488684384,0.9870855821125675,0.974268727705113,10376
RidgeClassifier,TfidfVectorizer,1.576365,Nomenclature,0.881074168797954,0.7192066805845512,0.7919540229885058,958
SGDClassifier,CountVectorizer,0.849932,Description,0.9314456035767511,0.7640586797066015,0.83948959032908,818
SGDClassifier,CountVectorizer,0.849932,Misc-exposition,0.959265848862253,0.98727833461835,0.973070529565424,10376
SGDClassifier,CountVectorizer,0.849932,Nomenclature,0.8915211970074813,0.7463465553235908,0.8125000000000001,958
SGDClassifier,TfidfVectorizer,0.858319,Description,0.9321533923303835,0.7726161369193154,0.8449197860962567,818
SGDClassifier,TfidfVectorizer,0.858319,Misc-exposition,0.9526154417913221,0.9881457208943716,0.9700553479350963,10376
SGDClassifier,TfidfVectorizer,0.858319,Nomenclature,0.890295358649789,0.6607515657620042,0.7585380467345716,958
OneVsRestClassifier,CountVectorizer,97.282675,Description,0.8767650834403081,0.8349633251833741,0.8553537883531621,818
OneVsRestClassifier,CountVectorizer,97.282675,Misc-exposition,0.9731234401996545,0.9770624518118736,0.9750889679715302,10376
OneVsRestClassifier,CountVectorizer,97.282675,Nomenclature,0.8460732984293193,0.8434237995824635,0.844746471510716,958
OneVsRestClassifier,TfidfVectorizer,76.050435,Description,0.9227696404793608,0.8471882640586798,0.8833652007648183,818
OneVsRestClassifier,TfidfVectorizer,76.050435,Misc-exposition,0.9669570157167203,0.9842906707787201,0.975546852612475,10376
OneVsRestClassifier,TfidfVectorizer,76.050435,Nomenclature,0.8724672228843862,0.7640918580375783,0.8146911519198665,958
OneVsRestClassifier,CountVectorizer,4.184330,Description,0.9006896551724138,0.7982885085574573,0.846403110823072,818
OneVsRestClassifier,CountVectorizer,4.184330,Misc-exposition,0.9638338054768649,0.9837124132613724,0.9736716588762759,10376
OneVsRestClassifier,CountVectorizer,4.184330,Nomenclature,0.8769414575866189,0.7661795407098121,0.8178272980501392,958
OneVsRestClassifier,TfidfVectorizer,1.468652,Description,0.9315707620528771,0.7322738386308069,0.8199863107460644,818
OneVsRestClassifier,TfidfVectorizer,1.468652,Misc-exposition,0.9444597701149425,0.9898804934464148,0.9666368641475696,10376
OneVsRestClassifier,TfidfVectorizer,1.468652,Nomenclature,0.9037854889589906,0.5981210855949896,0.7198492462311558,958
